timestamp,elapsed_s,workload,load_level,repeat,assigned_cores,sample_dt_s,cpu_power_w,total_rapl_power_w,gpu_power_w,cpu_busy_pct,cpu_freq_mhz,gpu_util_pct,gpu_mem_util_pct,gpu_mem_used_mb,gpu_mem_bw_gb_s,gpu_sm_clock_mhz,gpu_mem_clock_mhz,dram_bw_gb_s,cpu_temp_c,gpu_temp_c
2026-04-07T01:57:41,0.001,gemm_cpu,100,1,0-19,0.1014,39.3264,40.1791,40.386,5.0,2199.8557,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:57:41,0.177,gemm_cpu,100,1,0-19,0.1012,39.6265,40.4613,40.483,5.0,2199.8556,0.0,0.0,241.0625,0.0001,1200.0,850.0,,49.0,57.0
2026-04-07T01:57:41,0.33,gemm_cpu,100,1,0-19,0.1012,39.3108,40.1542,40.483,5.0,2199.8556,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:57:41,0.485,gemm_cpu,100,1,0-19,0.1012,39.7563,40.6168,40.483,5.0,2199.8556,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:57:41,0.637,gemm_cpu,100,1,0-19,0.1012,39.642,40.4817,40.386,5.0,2199.8557,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:57:41,0.792,gemm_cpu,100,1,0-19,0.1012,39.371,40.2294,40.29,5.0,2199.8556,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:57:42,0.945,gemm_cpu,100,1,0-19,0.1012,39.7426,40.5744,40.583,5.0,2199.7836,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:57:42,1.099,gemm_cpu,100,1,0-19,0.1012,39.8054,40.6651,40.583,5.0,2199.8556,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:57:42,1.252,gemm_cpu,100,1,0-19,0.1012,39.6536,40.5053,40.483,5.0,2199.8557,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:57:42,1.408,gemm_cpu,100,1,0-19,0.1012,39.3243,40.176,40.386,5.0,2199.8556,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:57:42,1.578,gemm_cpu,100,1,0-19,0.1012,39.5244,40.3858,40.483,5.0,2199.8556,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:57:42,1.759,gemm_cpu,100,1,0-19,0.1012,39.6568,40.5172,40.386,5.0,2199.8556,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:57:43,1.912,gemm_cpu,100,1,0-19,0.1012,39.6232,40.4505,40.483,5.0,2199.8557,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:57:43,2.067,gemm_cpu,100,1,0-19,0.1012,39.8668,40.728,40.483,5.0,2199.8556,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:57:43,2.219,gemm_cpu,100,1,0-19,0.1012,39.9139,40.7652,40.483,5.0,2199.8557,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:57:43,2.375,gemm_cpu,100,1,0-19,0.1012,39.2738,40.1015,40.386,5.455,2199.8556,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:57:43,2.527,gemm_cpu,100,1,0-19,0.1012,39.756,40.5921,40.386,5.0,2199.8557,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:57:43,2.683,gemm_cpu,100,1,0-19,0.1012,39.3059,40.1483,40.483,5.0,2199.8556,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:57:43,2.836,gemm_cpu,100,1,0-19,0.1012,39.9246,40.781,40.386,6.0,2199.8556,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:57:44,2.992,gemm_cpu,100,1,0-19,0.1012,39.6839,40.5164,40.29,5.0,2199.8556,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:57:44,3.149,gemm_cpu,100,1,0-19,0.1012,39.5003,40.3496,40.29,5.0,2199.8557,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:57:44,3.301,gemm_cpu,100,1,0-19,0.1012,39.9345,40.7917,40.386,5.0,2199.8556,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:57:44,3.458,gemm_cpu,100,1,0-19,0.1012,39.8927,40.7546,40.483,5.0,2199.8557,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:57:44,3.61,gemm_cpu,100,1,0-19,0.1012,39.9507,40.8014,40.386,5.455,2199.8556,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:57:44,3.766,gemm_cpu,100,1,0-19,0.1012,39.434,40.2848,40.483,5.0,2199.7835,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:57:45,3.919,gemm_cpu,100,1,0-19,0.1012,39.368,40.219,40.483,5.0,2199.8556,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:57:45,4.073,gemm_cpu,100,1,0-19,0.1012,39.4194,40.2715,40.293,5.0,2199.8556,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:57:45,4.226,gemm_cpu,100,1,0-19,0.1012,39.7897,40.6318,40.483,5.0,2199.8556,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:57:45,4.382,gemm_cpu,100,1,0-19,0.1012,39.2167,40.0675,40.386,5.0,2199.8556,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:57:45,4.534,gemm_cpu,100,1,0-19,0.1012,39.8011,40.6632,40.193,6.01,2199.8556,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:57:45,4.69,gemm_cpu,100,1,0-19,0.1012,39.8046,40.6555,40.483,5.0,2199.8557,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:57:46,4.842,gemm_cpu,100,1,0-19,0.1012,39.812,40.6555,40.483,5.0,2199.7834,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:57:46,5.021,gemm_cpu,100,1,0-19,0.1012,39.9759,40.83,40.386,5.0,2199.8556,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:57:46,5.174,gemm_cpu,100,1,0-19,0.1012,39.5977,40.4591,40.29,5.0,2199.8557,0.0,0.0,241.0625,0.0001,1200.0,850.0,,49.0,57.0
2026-04-07T01:57:46,5.343,gemm_cpu,100,1,0-19,0.1012,39.3403,40.1846,40.29,5.0,2199.8556,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:57:46,5.496,gemm_cpu,100,1,0-19,0.1012,39.5469,40.391,40.386,5.0,2199.8556,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:57:46,5.649,gemm_cpu,100,1,0-19,0.1012,39.705,40.5658,40.483,5.0,2199.8556,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:57:46,5.801,gemm_cpu,100,1,0-19,0.1012,39.6718,40.5319,40.483,5.0,2199.8557,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:57:47,5.956,gemm_cpu,100,1,0-19,0.1012,39.7135,40.5621,40.386,5.0,2199.8556,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:57:47,6.13,gemm_cpu,100,1,0-19,0.1012,39.3513,40.2004,40.483,5.0,2199.8556,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:57:47,6.284,gemm_cpu,100,1,0-19,0.1012,39.3625,40.2116,40.386,5.0,2199.8556,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:57:47,6.436,gemm_cpu,100,1,0-19,0.1012,39.825,40.6765,40.483,5.0,2199.8556,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:57:47,6.589,gemm_cpu,100,1,0-19,0.1012,39.3043,40.1577,40.483,5.0,2199.8556,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:57:47,6.746,gemm_cpu,100,1,0-19,0.1012,39.3514,40.2042,40.386,5.0,2199.8557,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:57:48,6.899,gemm_cpu,100,1,0-19,0.1012,39.9268,40.769,40.483,5.0,2199.8556,0.0,0.0,241.0625,0.0001,1200.0,850.0,,49.0,57.0
2026-04-07T01:57:48,7.051,gemm_cpu,100,1,0-19,0.1012,39.518,40.3791,40.483,5.0,2199.8556,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
