timestamp,elapsed_s,workload,load_level,repeat,assigned_cores,sample_dt_s,cpu_power_w,total_rapl_power_w,gpu_power_w,cpu_busy_pct,cpu_freq_mhz,gpu_util_pct,gpu_mem_util_pct,gpu_mem_used_mb,gpu_mem_bw_gb_s,gpu_sm_clock_mhz,gpu_mem_clock_mhz,dram_bw_gb_s,cpu_temp_c,gpu_temp_c
2026-04-07T01:22:14,0.001,resnet,100,1,0-19,0.1013,40.1324,41.0473,135.609,6.41,2199.8556,99.0,48.2535,894.9375,0.0442,1200.0,850.0,,49.0,73.0
2026-04-07T01:22:14,0.183,resnet,100,1,0-19,0.1012,40.3091,41.2167,134.301,5.0,2199.8557,99.0,48.2676,894.9375,0.0447,1200.0,850.0,,49.0,73.0
2026-04-07T01:22:14,0.343,resnet,100,1,0-19,0.1012,39.7989,40.6979,134.861,5.555,2199.8556,99.0,48.2676,894.9375,0.0441,1200.0,850.0,,49.0,73.0
2026-04-07T01:22:14,0.504,resnet,100,1,0-19,0.1012,39.9739,40.8817,137.223,5.455,2199.8557,99.0,48.2676,894.9375,0.0456,1200.0,850.0,,49.0,73.0
2026-04-07T01:22:14,0.681,resnet,100,1,0-19,0.1012,39.5961,40.5128,136.804,5.555,2199.8556,99.0,48.2676,894.9375,0.0444,1200.0,850.0,,49.0,73.0
2026-04-07T01:22:15,0.833,resnet,100,1,0-19,0.1012,39.5363,40.4349,139.126,5.5,2199.7836,99.0,48.2535,894.9375,0.0445,1200.0,850.0,,49.0,73.0
2026-04-07T01:22:15,0.986,resnet,100,1,0-19,0.1012,40.1123,41.0335,138.401,7.5,2199.7835,99.0,48.2676,894.9375,0.0522,1200.0,850.0,,49.0,73.0
2026-04-07T01:22:15,1.148,resnet,100,1,0-19,0.1012,40.1139,41.0214,134.709,5.91,2199.8557,99.0,48.2535,894.9375,0.0441,1200.0,850.0,,49.0,73.0
2026-04-07T01:22:15,1.327,resnet,100,1,0-19,0.1012,40.0194,40.9279,136.804,6.0,2199.8557,99.0,48.2676,894.9375,0.0455,1200.0,850.0,,49.0,73.0
2026-04-07T01:22:15,1.503,resnet,100,1,0-19,0.1012,40.2333,41.1574,136.283,6.455,2199.8556,99.0,48.2676,894.9375,0.0444,1200.0,850.0,,49.0,73.0
2026-04-07T01:22:15,1.656,resnet,100,1,0-19,0.1012,39.6351,40.5429,135.875,6.0,2199.7835,99.0,48.2676,894.9375,0.0444,1200.0,850.0,,49.0,73.0
2026-04-07T01:22:16,1.827,resnet,100,1,0-19,0.1012,40.067,40.9748,135.105,5.5,2199.8556,99.0,48.2676,894.9375,0.0444,1200.0,850.0,,49.0,73.0
2026-04-07T01:22:16,1.984,resnet,100,1,0-19,0.1012,40.077,41.001,138.656,5.5,2199.8556,99.0,48.2676,894.9375,0.0445,1200.0,850.0,,49.0,73.0
