timestamp,elapsed_s,workload,load_level,repeat,assigned_cores,sample_dt_s,cpu_power_w,total_rapl_power_w,gpu_power_w,cpu_busy_pct,cpu_freq_mhz,gpu_util_pct,gpu_mem_util_pct,gpu_mem_used_mb,gpu_mem_bw_gb_s,gpu_sm_clock_mhz,gpu_mem_clock_mhz,dram_bw_gb_s,cpu_temp_c,gpu_temp_c
2026-04-07T01:18:53,0.001,resnet,20,1,0-3,0.1015,39.9686,40.8736,69.513,0.0,2199.6395,47.9859,13.0,790.9375,0.0389,1200.0,850.0,,49.0,60.0
2026-04-07T01:18:53,0.173,resnet,20,1,0-3,0.1012,40.0004,40.9078,69.495,0.0,2199.639,47.9859,13.0,790.9375,0.0389,1200.0,850.0,,49.0,60.0
2026-04-07T01:18:54,0.325,resnet,20,1,0-3,0.1011,39.891,40.7983,69.416,0.0,2199.639,47.9859,13.0,790.9375,0.0388,1200.0,850.0,,49.0,60.0
2026-04-07T01:18:54,0.477,resnet,20,1,0-3,0.1012,39.8902,40.7982,69.2,0.0,2199.6393,47.9859,13.0,790.9375,0.0386,1200.0,850.0,,49.0,60.0
2026-04-07T01:18:54,0.629,resnet,20,1,0-3,0.1012,39.9476,40.8642,69.382,2.275,2199.639,47.9859,13.0,790.9375,0.039,1200.0,850.0,,49.0,60.0
2026-04-07T01:18:54,0.784,resnet,20,1,0-3,0.1012,39.6979,40.6025,69.32,0.0,2199.6395,47.9859,13.0,790.9375,0.0391,1200.0,850.0,,49.0,60.0
2026-04-07T01:18:54,0.954,resnet,20,1,0-3,0.1013,40.5609,41.4892,68.803,2.275,2199.6393,47.9859,13.0,790.9375,0.0393,1200.0,850.0,,49.0,60.0
2026-04-07T01:18:54,1.126,resnet,20,1,0-3,0.1012,40.3992,41.3079,68.525,0.0,2199.639,47.9859,13.0,790.9375,0.0392,1200.0,850.0,,49.0,60.0
2026-04-07T01:18:55,1.279,resnet,20,1,0-3,0.1012,39.7314,40.6387,68.145,0.0,2199.639,47.9859,13.0,790.9375,0.0391,1200.0,850.0,,49.0,60.0
2026-04-07T01:18:55,1.431,resnet,20,1,0-3,0.1012,40.1122,41.0294,69.212,0.0,2199.639,47.9859,13.0,790.9375,0.039,1200.0,850.0,,49.0,60.0
