timestamp,elapsed_s,workload,load_level,repeat,assigned_cores,sample_dt_s,cpu_power_w,total_rapl_power_w,gpu_power_w,cpu_busy_pct,cpu_freq_mhz,gpu_util_pct,gpu_mem_util_pct,gpu_mem_used_mb,gpu_mem_bw_gb_s,gpu_sm_clock_mhz,gpu_mem_clock_mhz,dram_bw_gb_s,cpu_temp_c,gpu_temp_c
2026-04-07T01:36:37,0.001,matmul,20,1,0-3,0.1016,48.4744,50.3499,40.483,25.0,2199.6395,0.0,0.0,241.0625,0.0,1200.0,850.0,,50.0,57.0
2026-04-07T01:36:38,0.177,matmul,20,1,0-3,0.1014,49.1451,50.9727,40.386,25.0,2199.639,0.0,0.0,241.0625,0.0,1200.0,850.0,,50.0,57.0
2026-04-07T01:36:38,0.33,matmul,20,1,0-3,0.1014,48.6838,50.5252,40.483,25.0,2199.6393,0.0,0.0,241.0625,0.0,1200.0,850.0,,50.0,57.0
2026-04-07T01:36:38,0.483,matmul,20,1,0-3,0.1014,49.0843,50.8468,40.386,25.0,2199.6393,0.0,0.0,241.0625,0.0,1200.0,850.0,,50.0,57.0
2026-04-07T01:36:38,0.638,matmul,20,1,0-3,0.1014,48.5786,50.2182,40.483,25.0,2199.6393,0.0,0.0,241.0625,0.0,1200.0,850.0,,50.0,57.0
2026-04-07T01:36:38,0.791,matmul,20,1,0-3,0.1014,48.5279,50.2284,40.29,25.0,2199.639,0.0,0.0,241.0625,0.0,1200.0,850.0,,50.0,57.0
2026-04-07T01:36:38,0.944,matmul,20,1,0-3,0.1014,49.1254,50.9126,40.483,25.0,2199.639,0.0,0.0,241.0625,0.0,1200.0,850.0,,50.0,57.0
2026-04-07T01:36:38,1.099,matmul,20,1,0-3,0.1014,47.6696,49.587,40.483,25.0,2199.639,0.0,0.0,241.0625,0.0,1200.0,850.0,,51.0,57.0
2026-04-07T01:36:39,1.273,matmul,20,1,0-3,0.1014,49.2187,51.0346,40.386,25.0,2199.6393,0.0,0.0,241.0625,0.0,1200.0,850.0,,51.0,57.0
2026-04-07T01:36:39,1.426,matmul,20,1,0-3,0.1014,49.0903,51.0024,40.483,25.0,2199.6393,0.0,0.0,241.0625,0.0001,1200.0,850.0,,51.0,57.0
