timestamp,elapsed_s,workload,load_level,repeat,assigned_cores,sample_dt_s,cpu_power_w,total_rapl_power_w,gpu_power_w,cpu_busy_pct,cpu_freq_mhz,gpu_util_pct,gpu_mem_util_pct,gpu_mem_used_mb,gpu_mem_bw_gb_s,gpu_sm_clock_mhz,gpu_mem_clock_mhz,dram_bw_gb_s,cpu_temp_c,gpu_temp_c
2026-04-07T01:31:06,0.001,gpt2,100,1,0-19,0.1013,39.121,40.027,50.907,5.0,2199.8557,19.4507,7.7324,1292.9375,0.0335,1200.0,850.0,,49.0,59.0
2026-04-07T01:31:06,0.178,gpt2,100,1,0-19,0.1012,40.007,40.9227,51.776,6.0,2199.8556,19.4366,7.7183,1292.9375,0.0338,1200.0,850.0,,49.0,58.0
2026-04-07T01:31:06,0.33,gpt2,100,1,0-19,0.1012,40.3111,41.2189,53.044,5.955,2199.8557,19.4366,7.7183,1292.9375,0.0332,1200.0,850.0,,49.0,59.0
2026-04-07T01:31:06,0.482,gpt2,100,1,0-19,0.1012,39.8555,40.7373,51.956,5.455,2199.8556,19.4366,7.7183,1292.9375,0.0337,1200.0,850.0,,49.0,58.0
2026-04-07T01:31:06,0.638,gpt2,100,1,0-19,0.1012,39.883,40.8087,51.087,5.0,2199.8557,19.4225,7.7183,1292.9375,0.0337,1200.0,850.0,,49.0,58.0
2026-04-07T01:31:07,0.793,gpt2,100,1,0-19,0.1012,39.9167,40.8331,51.776,5.0,2199.8556,19.4085,7.7042,1292.9375,0.0333,1200.0,850.0,,49.0,58.0
2026-04-07T01:31:07,0.945,gpt2,100,1,0-19,0.1012,40.0758,40.9761,51.596,5.0,2199.8556,19.4085,7.7042,1292.9375,0.0335,1200.0,850.0,,49.0,58.0
2026-04-07T01:31:07,1.1,gpt2,100,1,0-19,0.1012,39.5471,40.4734,52.658,5.0,2199.8556,19.4085,7.7042,1292.9375,0.0337,1200.0,850.0,,49.0,58.0
2026-04-07T01:31:07,1.252,gpt2,100,1,0-19,0.1012,40.0357,40.9357,52.838,5.455,2199.8556,19.3944,7.7042,1292.9375,0.0336,1200.0,850.0,,49.0,58.0
2026-04-07T01:31:07,1.404,gpt2,100,1,0-19,0.1012,39.8028,40.721,53.027,5.0,2199.8556,19.3944,7.7042,1292.9375,0.0339,1200.0,850.0,,49.0,58.0
2026-04-07T01:31:07,1.556,gpt2,100,1,0-19,0.1012,39.8218,40.7299,53.597,5.5,2199.8556,19.3944,7.7042,1292.9375,0.0337,1200.0,850.0,,49.0,58.0
2026-04-07T01:31:08,1.708,gpt2,100,1,0-19,0.1012,39.8931,40.8196,54.857,5.0,2199.8556,19.3803,7.7042,1292.9375,0.0337,1200.0,850.0,,49.0,58.0
2026-04-07T01:31:08,1.862,gpt2,100,1,0-19,0.1012,39.7832,40.6821,53.606,5.0,2199.8557,19.3803,7.7042,1292.9375,0.0335,1200.0,850.0,,49.0,59.0
2026-04-07T01:31:08,2.014,gpt2,100,1,0-19,0.1012,40.1223,41.0398,51.1,5.0,2199.8556,19.4507,7.7324,1292.9375,0.0336,1200.0,850.0,,49.0,59.0
2026-04-07T01:31:08,2.166,gpt2,100,1,0-19,0.1012,39.9193,40.8455,50.991,5.0,2199.8557,19.4366,7.7183,1292.9375,0.0337,1200.0,850.0,,49.0,59.0
2026-04-07T01:31:08,2.319,gpt2,100,1,0-19,0.1012,40.0665,40.9925,52.246,5.0,2199.8556,19.4366,7.7183,1292.9375,0.0336,1200.0,850.0,,49.0,59.0
2026-04-07T01:31:08,2.47,gpt2,100,1,0-19,0.1012,39.8068,40.7144,50.81,5.0,2199.8556,19.4366,7.7183,1292.9375,0.0341,1200.0,850.0,,49.0,58.0
2026-04-07T01:31:08,2.624,gpt2,100,1,0-19,0.1012,39.798,40.7061,50.806,5.0,2199.8556,19.4225,7.7183,1292.9375,0.0336,1200.0,850.0,,49.0,59.0
2026-04-07T01:31:09,2.777,gpt2,100,1,0-19,0.1012,40.1242,41.0325,51.885,5.0,2199.8556,19.4085,7.7042,1292.9375,0.0338,1200.0,850.0,,49.0,59.0
2026-04-07T01:31:09,2.929,gpt2,100,1,0-19,0.1012,39.8436,40.7706,52.066,5.0,2199.8556,19.4085,7.7042,1292.9375,0.0337,1200.0,850.0,,49.0,59.0
2026-04-07T01:31:09,3.085,gpt2,100,1,0-19,0.1012,39.6943,40.6117,52.149,5.0,2199.8557,19.4085,7.7042,1292.9375,0.034,1200.0,850.0,,49.0,59.0
2026-04-07T01:31:09,3.237,gpt2,100,1,0-19,0.1012,39.852,40.7791,53.018,5.0,2199.8556,19.4225,7.7042,1292.9375,0.0338,1200.0,850.0,,49.0,59.0
2026-04-07T01:31:09,3.389,gpt2,100,1,0-19,0.1012,39.7087,40.6172,52.645,5.0,2199.8557,19.4366,7.7042,1292.9375,0.0334,1200.0,850.0,,49.0,59.0
2026-04-07T01:31:09,3.567,gpt2,100,1,0-19,0.1012,39.9272,40.8362,53.224,5.0,2199.8556,19.4507,7.7042,1292.9375,0.0335,1200.0,850.0,,49.0,59.0
2026-04-07T01:31:10,3.719,gpt2,100,1,0-19,0.1012,39.7257,40.6429,53.983,5.0,2199.8556,19.4507,7.7042,1292.9375,0.0337,1200.0,850.0,,49.0,59.0
2026-04-07T01:31:10,3.871,gpt2,100,1,0-19,0.1012,39.4701,40.3876,50.806,5.0,2199.8556,19.4507,7.7042,1292.9375,0.0338,1200.0,850.0,,49.0,59.0
2026-04-07T01:31:10,4.027,gpt2,100,1,0-19,0.1012,40.1185,41.0355,52.175,5.0,2199.8557,19.507,7.7324,1292.9375,0.0336,1200.0,850.0,,49.0,59.0
