timestamp,elapsed_s,workload,load_level,repeat,assigned_cores,sample_dt_s,cpu_power_w,total_rapl_power_w,gpu_power_w,cpu_busy_pct,cpu_freq_mhz,gpu_util_pct,gpu_mem_util_pct,gpu_mem_used_mb,gpu_mem_bw_gb_s,gpu_sm_clock_mhz,gpu_mem_clock_mhz,dram_bw_gb_s,cpu_temp_c,gpu_temp_c
2026-04-07T02:06:32,0.001,gemm_gpu,100,1,0-19,0.1013,39.6956,40.6142,269.814,5.91,2199.8557,94.4085,28.6761,968.9375,0.0004,1200.0,850.0,,50.0,89.0
2026-04-07T02:06:32,0.177,gemm_gpu,100,1,0-19,0.1012,39.9436,40.8456,269.289,5.5,2199.8556,94.4225,28.662,968.9375,0.0007,1200.0,850.0,,50.0,90.0
2026-04-07T02:06:33,0.33,gemm_gpu,100,1,0-19,0.1012,39.8349,40.7563,266.762,5.91,2199.8557,94.4225,28.662,968.9375,0.0007,1200.0,850.0,,50.0,90.0
2026-04-07T02:06:33,0.505,gemm_gpu,100,1,0-19,0.1012,39.9107,40.8226,182.855,5.91,2199.8556,94.4789,28.6761,968.9375,0.0006,1200.0,850.0,,50.0,89.0
2026-04-07T02:06:33,0.667,gemm_gpu,100,1,0-19,0.1012,40.3268,41.2282,267.462,5.455,2199.8556,94.4507,28.662,968.9375,0.0007,1200.0,850.0,,50.0,90.0
2026-04-07T02:06:33,0.826,gemm_gpu,100,1,0-19,0.1012,40.1312,41.0513,263.001,5.91,2199.8556,94.4507,28.662,968.9375,0.0007,1200.0,850.0,,50.0,90.0
2026-04-07T02:06:33,0.978,gemm_gpu,100,1,0-19,0.1012,40.1749,41.1038,266.298,6.0,2199.7836,94.493,28.662,968.9375,0.0006,1200.0,850.0,,50.0,89.0
2026-04-07T02:06:33,1.13,gemm_gpu,100,1,0-19,0.1012,40.2226,41.1522,271.105,5.91,2199.8556,94.5352,28.6761,968.9375,0.0007,1200.0,850.0,,49.0,90.0
2026-04-07T02:06:34,1.282,gemm_gpu,100,1,0-19,0.1012,40.1245,41.0435,242.318,5.91,2199.7835,94.5352,28.6761,968.9375,0.0006,1200.0,850.0,,49.0,90.0
2026-04-07T02:06:34,1.435,gemm_gpu,100,1,0-19,0.1012,40.0617,40.9711,262.631,7.41,2199.8557,94.5493,28.6901,968.9375,0.0006,1200.0,850.0,,49.0,89.0
2026-04-07T02:06:34,1.614,gemm_gpu,100,1,0-19,0.1012,39.8893,40.8177,269.424,5.5,2199.8556,94.493,28.6761,968.9375,0.0007,1200.0,850.0,,49.0,90.0
