timestamp,elapsed_s,workload,load_level,repeat,assigned_cores,sample_dt_s,cpu_power_w,total_rapl_power_w,gpu_power_w,cpu_busy_pct,cpu_freq_mhz,gpu_util_pct,gpu_mem_util_pct,gpu_mem_used_mb,gpu_mem_bw_gb_s,gpu_sm_clock_mhz,gpu_mem_clock_mhz,dram_bw_gb_s,cpu_temp_c,gpu_temp_c
2026-04-07T01:48:49,0.001,gromacs,100,1,0-19,0.1015,39.764,40.6755,40.583,5.0,2199.8557,0.0,0.0,241.0625,0.0,1200.0,850.0,,50.0,57.0
2026-04-07T01:48:49,0.174,gromacs,100,1,0-19,0.1013,39.9527,40.9118,40.583,5.0,2199.8556,0.0,0.0,241.0625,0.0,1200.0,850.0,,50.0,57.0
2026-04-07T01:48:49,0.327,gromacs,100,1,0-19,0.1013,39.7308,40.6591,40.583,5.0,2199.8556,0.0,0.0,241.0625,0.0,1200.0,850.0,,50.0,57.0
2026-04-07T01:48:50,0.479,gromacs,100,1,0-19,0.1013,39.3116,40.1999,40.583,5.0,2199.8556,0.0,0.0,241.0625,0.0,1200.0,850.0,,50.0,57.0
2026-04-07T01:48:50,0.632,gromacs,100,1,0-19,0.1013,39.9359,40.8644,40.483,5.0,2199.8556,0.0,0.0,241.0625,0.0,1200.0,850.0,,50.0,57.0
2026-04-07T01:48:50,0.785,gromacs,100,1,0-19,0.1013,39.5094,40.4274,40.483,5.0,2199.8556,0.0,0.0,241.0625,0.0,1200.0,850.0,,50.0,57.0
2026-04-07T01:48:50,0.937,gromacs,100,1,0-19,0.1013,39.6315,40.5549,40.583,5.0,2199.8557,0.0,0.0,241.0625,0.0,1200.0,850.0,,50.0,57.0
2026-04-07T01:48:50,1.094,gromacs,100,1,0-19,0.1013,39.8579,40.7764,40.583,5.0,2199.8556,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:48:50,1.271,gromacs,100,1,0-19,0.1013,39.7975,40.7169,40.583,5.455,2199.8556,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:48:50,1.423,gromacs,100,1,0-19,0.1013,39.8438,40.7541,40.483,5.0,2199.8556,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:48:51,1.578,gromacs,100,1,0-19,0.1013,39.2978,40.2068,40.583,5.0,2199.8556,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:48:51,1.734,gromacs,100,1,0-19,0.1013,39.3573,40.2874,40.483,5.0,2199.8557,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:48:51,1.887,gromacs,100,1,0-19,0.1013,39.9919,40.9204,40.483,5.0,2199.8557,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:48:51,2.039,gromacs,100,1,0-19,0.1013,40.0567,40.9763,40.583,5.0,2199.8556,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:48:51,2.192,gromacs,100,1,0-19,0.1013,39.9606,40.8628,40.583,5.0,2199.8556,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:48:51,2.345,gromacs,100,1,0-19,0.1013,39.8386,40.7385,40.483,5.0,2199.8557,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:48:52,2.5,gromacs,100,1,0-19,0.1013,39.6364,40.5688,40.483,5.0,2199.8556,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:48:52,2.653,gromacs,100,1,0-19,0.1013,39.9979,40.917,40.583,5.0,2199.8556,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:48:52,2.805,gromacs,100,1,0-19,0.1013,39.6895,40.5714,40.483,5.0,2199.8556,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:48:52,2.962,gromacs,100,1,0-19,0.1013,39.3361,40.243,40.583,5.0,2199.8557,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:48:52,3.115,gromacs,100,1,0-19,0.1013,39.8371,40.7657,40.583,5.0,2199.8556,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:48:52,3.268,gromacs,100,1,0-19,0.1013,39.7493,40.6775,40.583,5.0,2199.8556,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
2026-04-07T01:48:52,3.424,gromacs,100,1,0-19,0.1013,39.7926,40.7087,40.583,6.0,2199.8557,0.0,0.0,241.0625,0.0,1200.0,850.0,,49.0,57.0
